遍 踏 地 球	0.6 0.2 1.2 0.4
難 及 在 你 身 邊 更 富 有	0.6 0.2 1.2 0.4 0.8 0.4 1.2 0.6 0.2
月 光 光 我 一 轉 身 你 就 心 慌 淚 汪 汪	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3 1.1 0.3
海 藍 藍 夜 涼 如 水 天 空 發 狂 星 閃 亮	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3 1.1 0.3
看 著 你 睡 得 好 甜 好 香	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3
好 夢 無 邊 我 的 天 堂	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3
不 可 以 等 我 等 到 天 亮	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3
翻 來 覆 去 胡 思 亂 想	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3
忍 不 住 我 卻 搖 搖 晃 晃 眼 裡 無 風 起 浪	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3 1.1 0.3 0.3
心 房 遊 遊 蕩 盪 相 思 防 不 勝 防	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3
帶 著 你 逃 開 人 海 茫 茫 隨 意 漂 漂 盪 盪	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3 1.1 0.3 0.3
我 的 小 小 天 堂 逍 遙 好 不 風 光	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3
一 陣 陣 柔 柔 輕 風 飄 來 讓 我 擁 你 入 懷	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3 1.1 0.3 0.3
一 絲 絲 淺 淺 微 笑 醒 來 再 也 不 要 我離 開	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3 1.1 0.3 0.3
你 讓 我 逃 開 人 海 茫 茫 隨 意 漂 漂 蕩 盪	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3 0.3 1.1 0.3 0.3
我 的 小 天 堂 逍 遙 風 風 光 光	0.3 0.3 0.3 0.3 0.3 0.8 0.3 0.3 0.3 0.3 0.3
心 花 怒 放	0.3 0.3 0.3 0.3
風 靜 雨 停	0.5 0.2 0.2 0.2
你 凝 望 我 的 眼 睛	0.5 0.2 0.2 0.2 0.8 0.5 0.2
用 手 指 將 我 的 無 名 指 給 圈 緊	0.5 0.2 0.2 0.2 0.8 0.5 0.2 0.2 0.2 0.2 1.0 0.2
幸 福 表 情	0.5 0.2 0.2 0.2
甜 甜 暖 意	0.5 0.2 0.2 0.2
輕 輕 敲 我 的 心	0.5 0.2 0.2 0.2 0.8 0.5
彷 彿 懷 中 有 串 在 舞 蹈 的 風 鈴	0.5 0.2 0.2 0.2 0.8 0.5 0.2 0.2 0.2 0.2 1.0 0.2
無 言 有 情	0.5 0.2 0.2 0.2
雖 然 只 是 小 小 玩 意	0.5 0.2 0.2 0.2 0.8 0.5 0.2 0.2
愛 已 完 全 傳 遞	0.5 0.2 0.2 0.2 0.8 0.5
感 動 久 久 不 平 息	0.5 0.2 0.2 0.2 0.8 0.5 0.2
浪 漫 又 深 情	0.5 0.2 0.2 0.2 0.8
讓 我 越 來 越 著 迷	0.5 0.2 0.2 0.2 0.8 0.5 0.2
雖 然 只 是 小 小 玩 意	0.5 0.2 0.2 0.2 0.8 0.5 0.2 0.2
喜 悅 滿 心 洋 溢	0.5 0.2 0.2 0.2 0.8 0.5
你 值 得 一 生 為 依	0.5 0.2 0.2 0.2 0.8 0.5 0.2
相 愛 是 彼 此 能 感 應	0.5 0.2 0.2 0.2 0.8 0.5 0.2 0.2
小 心 意 大 感 情	0.5 0.2 0.2 0.2 0.8 0.5
聽 你 的 心	0.5 0.2 0.2 0.2
未 來 從 此 美 麗	0.5 0.2 0.2 0.2 0.8 0.5
我 是 準 備 好 了 留 在 你 懷 裡	0.5 0.2 0.2 0.2 0.8 0.5 0.2 0.2 0.2 0.2 1.0
不 再 遠 行	0.5 0.2 0.2 0.2
當 我 仰 頭	0.5 0.2 0.2 0.2
你 像 一 片 綠 蔭	0.5 0.2 0.2 0.2 0.8 0.5
你 說 你 是 守 護 我 幸 福 的 屋 頂	0.5 0.2 0.2 0.2 0.8 0.5 0.2 0.2 0.2 0.2 1.0 0.2
永 恆 不 移	0.5 0.2 0.2 0.2
把 淚 水 看 成 流 星	0.2 0.5 0.2 0.7 0.5 0.5 1.1
不 言 不 語 都 是 好 風 景	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2 0.2
永 遠 離 開 了 的 臉 孔 永 遠 年 輕	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2 0.2 0.2 0.2 0.2
把 擁 擠 當 做 溫 馨	0.2 0.5 0.2 0.7 0.5 0.5 1.1
就 靠 這 一 點 點 小 聰 明	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2 0.2
對 一 天 一 地 的 裂 痕 閉 上 眼 睛	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2 0.2 0.2 0.2 0.2
誰 的 心 都 沒 有 毛 病	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2
你 的 話 都 像 曼 陀 鈴	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2
好 容 易 就 得 意 忘 形	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2
笑 個 不 停	0.2 0.5 0.2 0.7
把 蒼 白 看 成 水 晶	0.2 0.5 0.2 0.7 0.5 0.5 1.1
故 意 讓 愛 恨 不 太 分 明	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2 0.2
對 你 好 却 不 要 讓 你 受 寵 若 驚	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2 0.2 0.2 0.2 0.2
把 真 實 當 做 夢 境	0.2 0.5 0.2 0.7 0.5 0.5 1.1
愛 你 需 要 一 點 小 聰 明	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2 0.2
對 不 夠 完 美 的 東 西 閉 上 眼 睛	0.2 0.5 0.2 0.7 0.5 0.5 1.1 0.2 0.2 0.2 0.2 0.2
如 果 你 真 的 愛 我 讓 我 走 開	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
心 疼 你 當 初 反 覆 那 樣 的 說	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
如 果 你 真 的 愛 我 讓 我 走 開	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
我 決 心 不 從 舊 夢 中 掙 脫	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
如 果 你 真 的 愛 我 讓 我 走 開	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
心 疼 你 為 我 藏 住 分 離 的 苦	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
如 果 我 知 道 你 是 這 樣 難 過	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
會 一 個 人 走 向 寂 寞	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3
oh oh oh 叫 我 如 何 遺 忘	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6
oh oh oh 我 也 感 到 迷 惘	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6
oh oh oh 愛 戀 不 會 再 有 欺 瞞	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
oh oh oh 承 諾 到 底 算 不 算	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
別 再 說 今 生 最 愛 的 人 是 我	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
這 樣 的 話 叫 人 無 法 承 受	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
你 應 該 愛 她 多 過 於 愛 我	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
我 為 你 相 信 有 來 生	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3
你 可 以 一 句 話 就 讓 我 走 開	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
也 不 會 再 有 對 你 的 糾 纏	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
心 疼 你 說 不 出 來 不 再 愛 我	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
是 捨 不 得 讓 你 走 開	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3
別 再 說 今 生 最 愛 的 人 是 我	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
而 現 在 你 在 做 著 什 麼	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6
依 偎 著 別 人 就 別 想 到 我	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
就 為 你 相 信 有 來 生	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3
不 管 你 走 到 哪 裡 都 要 記 得	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
我 沒 有 改 變 最 初 的 承 諾	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
我 要 你 快 樂 一 些 不 再 悲 傷	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
我 要 你 知 道 我 都 在	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3
我 想 你 都 還 記 得	0.6 0.6 1.0 1.0 1.0 1.0 0.3
不 相 信 有 來 生	0.6 0.6 1.0 1.0 1.0 1.0
熱 吻 裡 卻 還 流 著 眼 淚	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6
希 望 你 現 在 會 比 較 快 樂	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
那 我 想 這 樣 就 很 好	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3
如 果 我 真 的 愛 你 讓 你 走 開	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
曾 有 你 此 生 我 早 已 足 夠	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6
喔 我 永 遠 都 會 在	0.6 0.6 1.0 1.0 1.0 1.0 0.3
我 捨 不 得 讓 你 走 開	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3
oh oh oh 晴 天 突 然 下 起 小 雪	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
oh oh oh 晴 天 突 然 下 起 小 雪	0.6 0.6 1.0 1.0 1.0 1.0 0.3 1.3 0.6 0.6 1.0
oh oh oh 別 走 開	0.6 0.6 1.0 1.0 1.0 1.0
我 要 我 的 小 雪	0.6 0.6 1.0 1.0 1.0 1.0
如 讓 你 看 見 這 痛 苦 中 的 我	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3 0.3 0.3 1.1
誰 願 再 掀 起 小 風 波	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3
其 實 我 與 你 好 知 心 好 清 楚	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3 0.3 0.3 1.1
但 偏 要 製 造 苦 楚	0.3 0.3 0.2 0.2 0.8 0.3 0.2
還 願 看 看 你 看 你 想 不 想 我	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3 0.3 0.3 1.1
還 願 看 你 心 可 苦 楚	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3
其 實 你 也 痛 彼 此 一 般 的 多	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3 0.3 0.3 1.1
問 可 有 快 樂 分 給 我	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3
今 天 憶 當 初	0.3 0.3 0.2 0.2 0.8
我 只 愛 你 一 個	0.3 0.3 0.2 0.2 0.8 0.3
心 裡 有 句 說 話	0.3 0.3 0.2 0.2 0.8 0.3
要 對 你 說 清 楚	0.3 0.3 0.2 0.2 0.8 0.3
可 否 息 風 波	0.3 0.3 0.2 0.2 0.8
你 對 我 已 不 錯	0.3 0.3 0.2 0.2 0.8 0.3
心 裡 也 暗 暗 認	0.3 0.3 0.2 0.2 0.8 0.3
我 也 有 一 點 點 錯	0.3 0.3 0.2 0.2 0.8 0.3 0.2
還 願 你 再 約 我 到 公 園 等 我	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3 0.3 0.3 1.1
忘 掉 了 往 昔 開 始 過	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3
其 實 我 共 你 好 知 心 好 清 楚	0.3 0.3 0.2 0.2 0.8 0.3 0.2 0.3 0.3 0.3 1.1
願 此 際 你 在 想 我	0.3 0.3 0.2 0.2 0.8 0.3 0.2
OOH	0.3
沿 途 與 他 車 廂 中 私 奔 般 戀 愛	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.0
再 擠 逼 都 不 放 開	0.2 0.2 0.2 0.2 0.2 0.2 0.2
祈 求 在 路 上 沒 任 何 的 阻 礙	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
令 愉 快 旅 程 變 悲 哀	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
連 氣 兩 次 綠 燈 都 過 渡 了	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
與 他 再 愛 幾 公 里	0.2 0.2 0.2 0.2 0.2 0.2 0.2
當 這 盞 燈 轉 紅 便 會 別 離	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
憑 運 氣 決 定 我 生 死	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
祈 求 天 地 放 過 一 雙 戀 人	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
怕 發 生 的 永 遠 別 發 生	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
從 來 未 順 利 遇 上 好 景 降 臨	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
如 何 能 重 拾 信 心	0.2 0.2 0.2 0.2 0.2 0.2 0.2
祈 求 天 父 做 十 分 鐘 好 人	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
賜 我 他 的 吻 如 憐 憫 罪 人	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
我 愛 主 同 時 亦 愛 一 位 世 人	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
祈 求 沿 途 未 變 心	0.2 0.2 0.2 0.2 0.2 0.2 0.2
請 給 我 護 蔭	0.2 0.2 0.2 0.2 0.2
為 了 他 不 懂 禱 告 都 敢 禱 告	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
誰 願 眷 顧 這 種 信 徒	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
用 兩 手 遮 掩 雙 眼 專 心 傾 訴	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
寧 願 答 案 望 不 到	0.2 0.2 0.2 0.2 0.2 0.2 0.2
唯 求 與 他 車 廂 中 可 抵 達 未 來	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.0
到 車 毀 都 不 放 開	0.2 0.2 0.2 0.2 0.2 0.2 0.2
無 論 路 上 歷 盡 任 何 的 傷 害	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
任 由 我 決 定 愛 不 愛	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
為 了 他 不 懂 禱 告 都 敢 禱 告	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
誰 願 眷 顧 這 種 信 徒	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
太 愛 他 怎 麼 想 到 這 麼 恐 佈	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
對 綠 燈 去 哀 求 哭 訴	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
然 而 天 父 並 未 體 恤 好 人	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
到 我 睜 開 眼 無 明 燈 指 引	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
我 愛 主 為 何 任 我 身 邊 愛 人	0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
離 棄 了 我 下 了 車	0.2 0.2 0.2 0.2 0.2 0.2 0.2
你 怎 可 答 允	0.2 0.2 0.2 0.2 0.2
如 若 什 麼 都 不 再 記 起	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0
為 何 電 話 等 得 快 要 死	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0
來 吧 讓 我 聽 見 你	0.2 0.2 0.2 0.2 0.5 0.2 0.5
就 是 這 麼 愛 你	0.2 0.2 0.2 0.2 0.5 0.2
如 若 在 天 邊 海 角 記 起	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0
隨 時 自 車 廂 跑 進 客 機	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0
潛 逃 萬 里 奔 向 你	0.2 0.2 0.2 0.2 0.5 0.2 0.5
就 是 這 麼 愛 你	0.2 0.2 0.2 0.2 0.5 0.2
想 重 現 某 日	0.2 0.2 0.2 0.2 0.5
曾 在 這 地	0.2 0.2 0.2 0.2
遠 望 風 箏	0.2 0.2 0.2 0.2
所 以 要 我 抱 起 你	0.2 0.2 0.2 0.2 0.5 0.2 0.5
多 麼 神 奇	0.2 0.2 0.2 0.2
如 前 路 沒 你 我 怕 我 再 眺 望 不 起	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0 0.2 0.2 0.2 0.2
海 都 這 麼 美	0.2 0.2 0.2 0.2 0.5
可 不 可 一 起	0.2 0.2 0.2 0.2 0.5
當 天 那 萬 尺 浪 如 何 忘 記	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0 0.2
花 都 開 給 你	0.2 0.2 0.2 0.2 0.5
光 陰 花 不 起	0.2 0.2 0.2 0.2 0.5
將 所 有 重 要 事 完 全 忘 記	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0 0.2
直 到 沒 有 天 地	0.2 0.2 0.2 0.2 0.5 0.2
還 在 繼 續 想 你	0.2 0.2 0.2 0.2 0.5 0.2
直 到 讓 你 香 味	0.2 0.2 0.2 0.2 0.5 0.2
持 續 滲 入 憶 記	0.2 0.2 0.2 0.2 0.5 0.2
誰 人 令 我 急 需 冷 氣 機	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0
誰 人 令 我 書 籤 當 戲 飛	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0
從 頭 落 腳 只 有 你	0.2 0.2 0.2 0.2 0.5 0.2 0.5
就 是 這 麼 愛 你	0.2 0.2 0.2 0.2 0.5 0.2
如 若 讓 你 親 一 下 會 死	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0
寧 願 讓 天 空 因 我 痛 悲	0.2 0.2 0.2 0.2 0.5 0.2 0.5 0.2 1.0
誰 能 代 我 親 吻 你	0.2 0.2 0.2 0.2 0.5 0.2 0.5
就 是 這 麼 愛 你	0.2 0.2 0.2 0.2 0.5 0.2
夜 雨 撲 著 我	0.2 0.4 0.4 0.4 1.1
就 快 撲 到 我	0.2 0.4 0.4 0.4 1.1
有 你 抱 著 暖 得 多	0.2 0.4 0.4 0.4 1.1 0.2 0.4
夜 雨 蓋 著 你	0.2 0.4 0.4 0.4 1.1
尚 覺 暖 的 我	0.2 0.4 0.4 0.4 1.1
對 這 結 局 太 清 楚	0.2 0.4 0.4 0.4 1.1 0.2 0.4
害 怕 你 為 我	0.2 0.4 0.4 0.4 1.1
將 灰 色 也 擦 亮 撲 滅 無 助	0.2 0.4 0.4 0.4 1.1 0.2 0.4 0.4 0.4 1.1
最 後 流 過 血 汗	0.2 0.4 0.4 0.4 1.1 0.2
比 我 更 多	0.2 0.4 0.4 0.4
傷 心 傷 我 一 個	0.2 0.4 0.4 0.4 1.1 0.2
傷 心 傷 我 一  個	0.2 0.4 0.4 0.4 1.1 0.2
欠 你 情 太 多	0.2 0.4 0.4 0.4 1.1
放 棄 何 以 不 可	0.2 0.4 0.4 0.4 1.1 0.2
怎 會 值 得 你 將 天 涯 踏 破	0.2 0.4 0.4 0.4 1.1 0.2 0.4 0.4 0.4 1.1
就 算 我 做 錯	0.2 0.4 0.4 0.4 1.1
亦 會 愛 惜 我	0.2 0.4 0.4 0.4 1.1
你 教 我 慚 愧 得 多	0.2 0.4 0.4 0.4 1.1 0.2 0.4
若 我 繼 續 錯	0.2 0.4 0.4 0.4 1.1
未 叫 你 好 過	0.2 0.4 0.4 0.4 1.1
愛 我 到 到 頭 來 變 禍	0.2 0.4 0.4 0.4 1.1 0.2 0.4 0.4
被 你 照 亮 過	0.2 0.4 0.4 0.4 1.1
應 該 可 以 慶 幸 不 枉 最 初	0.2 0.4 0.4 0.4 1.1 0.2 0.4 0.4 0.4 1.1
繼 續 和 我 對 坐	0.2 0.4 0.4 0.4 1.1 0.2
不 會 結 果	0.2 0.4 0.4 0.4
不 停 奔 波	0.2 0.4 0.4 0.4
不 知 道 為 何 你 會 遠 走	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5
不 知 道 何 時 才 再 有 對 手	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5
我 的 身 心 只 適 應 你	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2
沒 力 氣 回 頭	0.2 0.2 0.5 0.2 2.1
不 知 道 為 何 你 會 放 手	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5
只 知 道 習 慣 抱 你 抱 了 太 久	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5 0.2
怕 這 雙 手 一 失 去 你	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2
令 動 作 顫 抖	0.2 0.2 0.5 0.2 2.1
尚 記 得 左 手 這 一 臉 溫 柔	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5
來 自 你 熱 暖 在 枕 邊 消 受	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5
同 樣 記 得 當 天 一 臉 哀 求	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5
搖 著 我 右 臂	0.2 0.2 0.5 0.2 2.1
就 這 樣 而 分 手	0.2 0.2 0.5 0.2 2.1 0.2
從 那 天 起 我 不 辨 別 前 後	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5
從 那 天 起 我 竟 調 亂 左 右	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5
習 慣 都 扭 轉 了 呼 吸 都 張 不 開 口	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5 0.2 0.5 0.2
你 離 開 了	0.2 0.2 0.5 0.2
卻 散 落 四 周	0.2 0.2 0.5 0.2 2.1
從 那 天 起 我 戀 上 我 左 手	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5
從 那 天 起 我 討 厭 我 右 手	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5
為 何 沒 力 氣 去 捉 緊 這 一 點 火 花	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5 0.5 0.2 0.5 0.2
天 高 海 深	0.2 0.2 0.5 0.2
有 什 麼 可 擁 有	0.2 0.2 0.5 0.2 2.1 0.2
留 住 你	0.2 0.2 0.5
別 要 走	0.2 0.2 0.5
無 奈 怎 能 夠	0.2 0.2 0.5 0.2 2.1
除 下 在 左 右 我 的 手 扣	0.2 0.2 0.5 0.2 2.1 0.2 0.2 0.2 0.5
有 愛 難 偷	0.2 0.2 0.5 0.2
左 手 寫 他	0.4 0.7 0.4 1.1
右 手 寫 著 愛	0.4 0.7 0.4 1.1 0.4
緊 握 的 雙 手 模 糊 的 悲 哀	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4 0.6 0.2
我 的 決 定	0.4 0.7 0.4 1.1
會 有 怎 樣 的 傷 害	0.4 0.7 0.4 1.1 0.4 0.4 0.4
面 對 著 愛 人 和 朋 友	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4
那 一 個 我 該 放 開	0.4 0.7 0.4 1.1 0.4 0.4 0.4
一 邊 是 友 情	0.4 0.7 0.4 1.1 0.4
一 邊 是 愛 情	0.4 0.7 0.4 1.1 0.4
左 右 都 不 是 為 難 了 自 己	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4 0.6 0.2
是 為 你 想 吧	0.4 0.7 0.4 1.1 0.4
該 為 他 想 吧	0.4 0.7 0.4 1.1 0.4
愛 雖 然 已 不 可 自 拔	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4
裝 作 不 在 意 的 你 如 何 面 對	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4 0.6 0.2 1.1
右 手 寫 愛	0.4 0.7 0.4 1.1
左 手 寫 著 他	0.4 0.7 0.4 1.1 0.4
攤 開 的 雙 手 空 虛 的 無 奈	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4 0.6 0.2
我 的 無 言	0.4 0.7 0.4 1.1
有 最 深 沉 的 感 慨	0.4 0.7 0.4 1.1 0.4 0.4 0.4
最 親 的 朋 友 和 女 孩	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4
我 的 心 一 直 在 搖 擺	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4
你 比 我 適 合 他	0.4 0.7 0.4 1.1 0.4 0.4
他 是 你 夢 想 的 愛	0.4 0.7 0.4 1.1 0.4 0.4 0.4
你 幸 福 我 開 心	0.4 0.7 0.4 1.1 0.4 0.4
給 你 讓 你 愛 他 去 吧	0.4 0.7 0.4 1.1 0.4 0.4 0.4 0.4
侵 略 者 馬 上 發 動 進 攻	0.4 0.4 0.4 0.4 0.8 0.8 0.4 0.4 0.4
要 緊 急 出 發 到 外 太 空	0.4 0.4 0.4 0.4 0.8 0.8 0.4 0.4 0.4
跑 道 的 最 後 卻 踏 個 空	0.4 0.4 0.4 0.4 0.8 0.8 0.4 0.4 0.4
跌 一 跤 的 痛 哪 及 我 心 痛	0.4 0.4 0.4 0.4 0.8 0.8 0.4 0.4 0.4 0.6
在 童 年 一 講 起 我 的 志 願	0.4 0.4 0.4 0.4 0.8 0.8 0.4 0.4 0.4 0.6
要 做 個 星 空 保 衛 隊 救 地 球	0.4 0.4 0.4 0.4 0.8 0.8 0.4 0.4 0.4 0.6 0.4
到 了 今  天 至 知	0.4 0.4 0.4 0.4 0.8 0.8
多 想 振 翅 宇 宙 裡 遨 遊	0.4 0.4 0.4 0.4 0.8 0.8 0.4 0.4 0.4
人 天 生 得 一 對 手	0.4 0.4 0.4 0.4 0.8 0.8 0.4
作 個 最 壞 的 準 備	0.4 0.4 0.4 0.4 0.8 0.8 0.4
但 是 向 著 最 高 最 遠 星 體 出 發	0.4 0.4 0.4 0.4 0.8 0.8 0.4 0.4 0.4 0.6 0.4 0.4
如 果 真 的 不 會 飛	0.4 0.4 0.4 0.4 0.8 0.8 0.4
